"year","month","day","time","City","temperature","weather_description","wind_speed","humidity","State","State_ini"
2017,5,7,6,"San Diego",55.13,"light rain",2,76,"California","CA"
2017,5,7,7,"Denver",66.47,"sky is clear",3,28,"Colorado","CO"
2017,5,7,7,"Miami",66.45,"few clouds",2,64,"Florida","FL"
2017,5,7,7,"Jacksonville",60.84,"sky is clear",2,76,"Florida","FL"
2017,5,7,7,"Los Angeles",52.83,"light rain",8,76,"California","CA"
2017,5,7,7,"San Francisco",54.52,"mist",3,81,"California","CA"
2017,5,7,7,"San Diego",54.36,"light rain",2,71,"California","CA"
2017,5,7,8,"Denver",64.92,"sky is clear",3,37,"Colorado","CO"
2017,5,7,8,"Miami",64.85,"few clouds",2,64,"Florida","FL"
2017,5,7,8,"Jacksonville",61.86,"sky is clear",3,63,"Florida","FL"
2017,5,7,8,"Los Angeles",52.23,"light rain",2,76,"California","CA"
2017,5,7,8,"San Francisco",55.99,"mist",5,93,"California","CA"
2017,5,7,8,"San Diego",52.41,"heavy intensity rain",1,71,"California","CA"
2017,5,7,9,"Denver",62.35,"sky is clear",3,37,"Colorado","CO"
2017,5,7,9,"Miami",63.72,"sky is clear",2,63,"Florida","FL"
2017,5,7,9,"Jacksonville",60.73,"sky is clear",3,63,"Florida","FL"
2017,5,7,9,"Los Angeles",51.48,"mist",2,76,"California","CA"
2017,5,7,9,"San Francisco",55.15,"mist",5,93,"California","CA"
2017,5,7,9,"San Diego",50.67,"mist",2,76,"California","CA"
2017,5,7,10,"Denver",60.24,"sky is clear",1,31,"Colorado","CO"
2017,5,7,10,"Miami",63.95,"sky is clear",2,63,"Florida","FL"
2017,5,7,10,"Jacksonville",58.73,"sky is clear",3,81,"Florida","FL"
2017,5,7,10,"Los Angeles",51.17,"mist",5,81,"California","CA"
2017,5,7,10,"San Francisco",52.74,"haze",5,93,"California","CA"
2017,5,7,10,"San Diego",49.68,"mist",3,81,"California","CA"
2017,5,7,11,"Denver",60.31,"sky is clear",4,38,"Colorado","CO"
2017,5,7,11,"Miami",62.6,"sky is clear",2,72,"Florida","FL"
2017,5,7,11,"Jacksonville",58.41,"sky is clear",3,82,"Florida","FL"
2017,5,7,11,"Los Angeles",49.82,"mist",1,81,"California","CA"
2017,5,7,11,"San Francisco",52.27,"haze",5,93,"California","CA"
2017,5,7,11,"San Diego",50.9,"mist",1,81,"California","CA"
2017,5,7,12,"Denver",58.26,"sky is clear",4,36,"Colorado","CO"
2017,5,7,12,"Miami",62.78,"few clouds",1,59,"Florida","FL"
2017,5,7,12,"Jacksonville",58.95,"sky is clear",3,67,"Florida","FL"
2017,5,7,12,"Los Angeles",49.35,"light rain",2,87,"California","CA"
2017,5,7,12,"San Francisco",51.37,"mist",5,93,"California","CA"
2017,5,7,12,"San Diego",50.76,"mist",6,76,"California","CA"
2017,5,7,13,"Denver",58.6,"sky is clear",2,71,"Colorado","CO"
2017,5,7,13,"Miami",65.97,"sky is clear",4,59,"Florida","FL"
2017,5,7,13,"Jacksonville",61.14,"sky is clear",3,72,"Florida","FL"
2017,5,7,13,"Los Angeles",49.37,"light rain",3,100,"California","CA"
2017,5,7,13,"San Francisco",51.84,"mist",5,81,"California","CA"
2017,5,7,13,"San Diego",50.99,"mist",2,81,"California","CA"
2017,5,7,14,"Denver",64.42,"broken clouds",7,36,"Colorado","CO"
2017,5,7,14,"Miami",70.39,"few clouds",3,49,"Florida","FL"
2017,5,7,14,"Jacksonville",65.84,"haze",4,59,"Florida","FL"
2017,5,7,14,"Los Angeles",49.48,"light rain",2,81,"California","CA"
2017,5,7,14,"San Francisco",51.8,"mist",4,81,"California","CA"
2017,5,7,14,"San Diego",51.24,"mist",4,62,"California","CA"
2017,5,7,15,"Denver",67.77,"broken clouds",5,36,"Colorado","CO"
2017,5,7,15,"Miami",72.95,"sky is clear",3,46,"Florida","FL"
2017,5,7,15,"Jacksonville",71.56,"smoke",3,44,"Florida","FL"
2017,5,7,15,"Los Angeles",51.53,"light rain",3,71,"California","CA"
2017,5,7,15,"San Francisco",54.99,"haze",1,71,"California","CA"
2017,5,7,15,"San Diego",53.29,"light rain",3,81,"California","CA"
2017,5,7,16,"Denver",70.56,"broken clouds",6,32,"Colorado","CO"
2017,5,7,16,"Miami",75.2,"sky is clear",3,44,"Florida","FL"
2017,5,7,16,"Jacksonville",75.47,"smoke",3,39,"Florida","FL"
2017,5,7,16,"Los Angeles",53.82,"broken clouds",4,66,"California","CA"
2017,5,7,16,"San Francisco",58.01,"haze",4,62,"California","CA"
2017,5,7,16,"San Diego",53.58,"mist",6,71,"California","CA"
2017,5,7,17,"Denver",74.44,"broken clouds",5,30,"Colorado","CO"
2017,5,7,17,"Miami",79.2,"sky is clear",4,34,"Florida","FL"
2017,5,7,17,"Jacksonville",80.89,"smoke",5,34,"Florida","FL"
2017,5,7,17,"Los Angeles",56.07,"broken clouds",4,62,"California","CA"
2017,5,7,17,"San Francisco",61.23,"haze",4,71,"California","CA"
2017,5,7,17,"San Diego",54.48,"mist",5,81,"California","CA"
2017,5,7,18,"Denver",76.5,"overcast clouds",2,25,"Colorado","CO"
2017,5,7,18,"Miami",80.8,"sky is clear",2,30,"Florida","FL"
2017,5,7,18,"Jacksonville",83.01,"smoke",4,30,"Florida","FL"
2017,5,7,18,"Los Angeles",57.52,"scattered clouds",5,58,"California","CA"
2017,5,7,18,"San Francisco",64.42,"haze",2,67,"California","CA"
2017,5,7,18,"San Diego",55.69,"mist",6,76,"California","CA"
2017,5,7,19,"Denver",76.46,"sky is clear",1,33,"Colorado","CO"
2017,5,7,19,"Miami",80.78,"sky is clear",2,30,"Florida","FL"
2017,5,7,19,"Jacksonville",83.26,"smoke",7,25,"Florida","FL"
2017,5,7,19,"Los Angeles",59.88,"broken clouds",3,45,"California","CA"
2017,5,7,19,"San Francisco",66.34,"haze",1,59,"California","CA"
2017,5,7,19,"San Diego",56.5,"moderate rain",5,77,"California","CA"
2017,5,7,20,"Denver",75.7,"broken clouds",3,23,"Colorado","CO"
2017,5,7,20,"Miami",82.2,"sky is clear",2,28,"Florida","FL"
2017,5,7,20,"Jacksonville",83.23,"smoke",5,23,"Florida","FL"
2017,5,7,20,"Los Angeles",60.31,"proximity thunderstorm",6,71,"California","CA"
2017,5,7,20,"San Francisco",71.46,"few clouds",3,37,"California","CA"
2017,5,7,20,"San Diego",56.5,"moderate rain",7,72,"California","CA"
2017,5,7,21,"Denver",78.19,"broken clouds",4,15,"Colorado","CO"
2017,5,7,21,"Miami",81.77,"sky is clear",1,25,"Florida","FL"
2017,5,7,21,"Jacksonville",82.38,"smoke",3,35,"Florida","FL"
2017,5,7,21,"Los Angeles",60.17,"light rain",5,37,"California","CA"
2017,5,7,21,"San Francisco",72.3,"few clouds",9,45,"California","CA"
2017,5,7,21,"San Diego",56.44,"light rain",5,76,"California","CA"
2017,5,7,22,"Denver",75.07,"proximity thunderstorm",12,39,"Colorado","CO"
2017,5,7,22,"Miami",81.97,"sky is clear",1,23,"Florida","FL"
2017,5,7,22,"Jacksonville",80.91,"smoke",4,54,"Florida","FL"
2017,5,7,22,"Los Angeles",60.46,"proximity thunderstorm",4,62,"California","CA"
2017,5,7,22,"San Francisco",73.53,"scattered clouds",2,88,"California","CA"
2017,5,7,22,"San Diego",55.4,"mist",6,81,"California","CA"
2017,5,7,23,"Denver",62.47,"proximity thunderstorm",3,67,"Colorado","CO"
2017,5,7,23,"Miami",80.58,"sky is clear",2,37,"Florida","FL"
2017,5,7,23,"Jacksonville",80.33,"smoke",3,57,"Florida","FL"
2017,5,7,23,"Los Angeles",59.11,"proximity thunderstorm",3,76,"California","CA"
2017,5,7,23,"San Francisco",73.63,"broken clouds",4,88,"California","CA"
2017,5,7,23,"San Diego",54.05,"mist",1,71,"California","CA"
2017,5,8,0,"Denver",63.12,"broken clouds",4,59,"Colorado","CO"
2017,5,8,0,"Miami",74.61,"sky is clear",5,53,"Florida","FL"
2017,5,8,0,"Jacksonville",74.89,"smoke",5,57,"Florida","FL"
2017,5,8,0,"Los Angeles",58.05,"proximity thunderstorm",2,87,"California","CA"
2017,5,8,0,"San Francisco",72.37,"broken clouds",2,88,"California","CA"
2017,5,8,0,"San Diego",54.19,"mist",1,87,"California","CA"
2017,5,8,1,"Denver",62.62,"sky is clear",3,59,"Colorado","CO"
2017,5,8,1,"Miami",74.61,"sky is clear",5,53,"Florida","FL"
2017,5,8,1,"Jacksonville",74.62,"smoke",2,64,"Florida","FL"
2017,5,8,1,"Los Angeles",56.26,"moderate rain",3,76,"California","CA"
2017,5,8,1,"San Francisco",71.71,"broken clouds",2,88,"California","CA"
2017,5,8,1,"San Diego",53.92,"mist",2,81,"California","CA"
2017,5,8,2,"Denver",61.83,"sky is clear",3,59,"Colorado","CO"
2017,5,8,2,"Miami",73.4,"sky is clear",4,53,"Florida","FL"
2017,5,8,2,"Jacksonville",71.6,"smoke",2,68,"Florida","FL"
2017,5,8,2,"Los Angeles",55.53,"moderate rain",2,71,"California","CA"
2017,5,8,2,"San Francisco",69.53,"light rain",3,88,"California","CA"
2017,5,8,2,"San Diego",53.6,"mist",2,87,"California","CA"
2017,5,8,3,"Denver",58.24,"broken clouds",3,67,"Colorado","CO"
2017,5,8,3,"Miami",72.61,"sky is clear",3,56,"Florida","FL"
2017,5,8,3,"Jacksonville",68.38,"smoke",1,73,"Florida","FL"
2017,5,8,3,"Los Angeles",54.32,"scattered clouds",0,76,"California","CA"
2017,5,8,3,"San Francisco",61.38,"mist",8,66,"California","CA"
2017,5,8,3,"San Diego",52.7,"mist",3,93,"California","CA"
2017,5,8,4,"Denver",57.7,"sky is clear",1,58,"Colorado","CO"
2017,5,8,4,"Miami",72.61,"sky is clear",3,56,"Florida","FL"
2017,5,8,4,"Jacksonville",67.19,"smoke",2,82,"Florida","FL"
2017,5,8,4,"Los Angeles",54.32,"scattered clouds",0,76,"California","CA"
2017,5,8,4,"San Francisco",61.65,"mist",4,51,"California","CA"
2017,5,8,4,"San Diego",52.56,"mist",1,93,"California","CA"
2017,5,8,5,"Denver",54.19,"sky is clear",2,76,"Colorado","CO"
2017,5,8,5,"Miami",72.64,"sky is clear",2,60,"Florida","FL"
2017,5,8,5,"Jacksonville",66.27,"smoke",1,72,"Florida","FL"
2017,5,8,5,"Los Angeles",53.58,"sky is clear",0,76,"California","CA"
2017,5,8,5,"San Francisco",58.96,"mist",1,87,"California","CA"
2017,5,8,5,"San Diego",52.41,"mist",1,87,"California","CA"
2017,5,8,6,"Denver",53.35,"sky is clear",3,58,"Colorado","CO"
2017,5,8,6,"Miami",72.12,"sky is clear",3,56,"Florida","FL"
2017,5,8,6,"Jacksonville",65.37,"smoke",2,67,"Florida","FL"
2017,5,8,6,"Los Angeles",52.05,"sky is clear",0,76,"California","CA"
2017,5,8,6,"San Francisco",57.13,"mist",4,71,"California","CA"
2017,5,8,6,"San Diego",51.94,"broken clouds",2,81,"California","CA"
2017,5,8,7,"Denver",53.33,"sky is clear",2,62,"Colorado","CO"
2017,5,8,7,"Miami",69.53,"sky is clear",3,64,"Florida","FL"
2017,5,8,7,"Jacksonville",63.63,"smoke",1,87,"Florida","FL"
2017,5,8,7,"Los Angeles",50.81,"sky is clear",0,81,"California","CA"
2017,5,8,7,"San Francisco",53.91,"mist",5,76,"California","CA"
2017,5,8,7,"San Diego",51.93,"light rain",2,76,"California","CA"
2017,5,8,8,"Denver",53.6,"proximity thunderstorm",2,62,"Colorado","CO"
2017,5,8,8,"Miami",67.32,"sky is clear",1,68,"Florida","FL"
2017,5,8,8,"Jacksonville",62.74,"smoke",4,93,"Florida","FL"
2017,5,8,8,"Los Angeles",50.79,"sky is clear",0,81,"California","CA"
2017,5,8,8,"San Francisco",53.53,"mist",1,93,"California","CA"
2017,5,8,8,"San Diego",51.91,"light rain",1,76,"California","CA"
2017,5,8,9,"Denver",51.3,"sky is clear",4,66,"Colorado","CO"
2017,5,8,9,"Miami",66.2,"sky is clear",1,77,"Florida","FL"
2017,5,8,9,"Jacksonville",64.42,"smoke",4,88,"Florida","FL"
2017,5,8,9,"Los Angeles",50,"mist",0,87,"California","CA"
2017,5,8,9,"San Francisco",52.7,"mist",4,76,"California","CA"
2017,5,8,9,"San Diego",51.37,"light rain",2,87,"California","CA"
2017,5,8,10,"Denver",53.08,"sky is clear",3,50,"Colorado","CO"
2017,5,8,10,"Miami",65.08,"mist",1,100,"Florida","FL"
2017,5,8,10,"Jacksonville",61.59,"smoke",2,59,"Florida","FL"
2017,5,8,10,"Los Angeles",48.74,"mist",0,87,"California","CA"
2017,5,8,10,"San Francisco",51.8,"mist",3,76,"California","CA"
2017,5,8,10,"San Diego",50.67,"overcast clouds",2,93,"California","CA"
2017,5,8,11,"Denver",50.52,"sky is clear",3,62,"Colorado","CO"
2017,5,8,11,"Miami",65.19,"few clouds",1,73,"Florida","FL"
2017,5,8,11,"Jacksonville",61.88,"smoke",4,63,"Florida","FL"
2017,5,8,11,"Los Angeles",48.18,"fog",1,93,"California","CA"
2017,5,8,11,"San Francisco",50.9,"mist",2,76,"California","CA"
2017,5,8,11,"San Diego",49.98,"overcast clouds",2,87,"California","CA"
2017,5,8,12,"Denver",48.47,"sky is clear",3,66,"Colorado","CO"
2017,5,8,12,"Miami",69.8,"few clouds",2,68,"Florida","FL"
2017,5,8,12,"Jacksonville",65.12,"smoke",5,52,"Florida","FL"
2017,5,8,12,"Los Angeles",47.91,"mist",1,87,"California","CA"
2017,5,8,12,"San Francisco",50.45,"mist",2,76,"California","CA"
2017,5,8,12,"San Diego",49.37,"broken clouds",2,81,"California","CA"
2017,5,8,13,"Denver",51.55,"scattered clouds",1,58,"Colorado","CO"
2017,5,8,13,"Miami",73.8,"few clouds",0,64,"Florida","FL"
2017,5,8,13,"Jacksonville",70.54,"haze",5,37,"Florida","FL"
2017,5,8,13,"Los Angeles",47.77,"fog",1,87,"California","CA"
2017,5,8,13,"San Francisco",50.45,"mist",2,81,"California","CA"
2017,5,8,13,"San Diego",49.28,"broken clouds",2,81,"California","CA"
2017,5,8,14,"Denver",55.92,"broken clouds",4,58,"Colorado","CO"
2017,5,8,14,"Miami",77.79,"few clouds",2,54,"Florida","FL"
2017,5,8,14,"Jacksonville",73.11,"haze",4,35,"Florida","FL"
2017,5,8,14,"Los Angeles",49.87,"fog",1,81,"California","CA"
2017,5,8,14,"San Francisco",51.94,"mist",3,76,"California","CA"
2017,5,8,14,"San Diego",50.11,"broken clouds",1,81,"California","CA"
2017,5,8,15,"Denver",56.95,"sky is clear",3,71,"Colorado","CO"
2017,5,8,15,"Miami",77.79,"few clouds",2,54,"Florida","FL"
2017,5,8,15,"Jacksonville",73.67,"haze",4,31,"Florida","FL"
2017,5,8,15,"Los Angeles",53.26,"fog",1,76,"California","CA"
2017,5,8,15,"San Francisco",55.38,"mist",1,71,"California","CA"
2017,5,8,15,"San Diego",53.89,"broken clouds",3,71,"California","CA"
2017,5,8,16,"Denver",63.9,"broken clouds",5,48,"Colorado","CO"
2017,5,8,16,"Miami",82.4,"few clouds",3,37,"Florida","FL"
2017,5,8,16,"Jacksonville",76.71,"smoke",2,31,"Florida","FL"
2017,5,8,16,"Los Angeles",57.51,"sky is clear",1,71,"California","CA"
2017,5,8,16,"San Francisco",60.73,"haze",1,67,"California","CA"
2017,5,8,16,"San Diego",57.06,"broken clouds",3,71,"California","CA"
2017,5,8,17,"Denver",66.2,"broken clouds",7,48,"Colorado","CO"
2017,5,8,17,"Miami",83.3,"few clouds",3,35,"Florida","FL"
2017,5,8,17,"Jacksonville",78.49,"sky is clear",2,27,"Florida","FL"
2017,5,8,17,"Los Angeles",61.74,"sky is clear",0,59,"California","CA"
2017,5,8,17,"San Francisco",63.9,"haze",3,63,"California","CA"
2017,5,8,17,"San Diego",61.09,"broken clouds",4,51,"California","CA"
2017,5,8,18,"Denver",69.57,"broken clouds",6,52,"Colorado","CO"
2017,5,8,18,"Miami",84.18,"sky is clear",2,33,"Florida","FL"
2017,5,8,18,"Jacksonville",79,"sky is clear",3,26,"Florida","FL"
2017,5,8,18,"Los Angeles",64.62,"haze",4,59,"California","CA"
2017,5,8,18,"San Francisco",66.58,"haze",2,63,"California","CA"
2017,5,8,18,"San Diego",63.79,"broken clouds",5,48,"California","CA"
2017,5,8,19,"Denver",70.09,"scattered clouds",5,43,"Colorado","CO"
2017,5,8,19,"Miami",85.1,"few clouds",1,35,"Florida","FL"
2017,5,8,19,"Jacksonville",79.38,"smoke",4,34,"Florida","FL"
2017,5,8,19,"Los Angeles",65.71,"sky is clear",4,55,"California","CA"
2017,5,8,19,"San Francisco",68.38,"haze",1,38,"California","CA"
2017,5,8,19,"San Diego",63.64,"broken clouds",8,55,"California","CA"
2017,5,8,20,"Denver",67.78,"proximity thunderstorm",3,45,"Colorado","CO"
2017,5,8,20,"Miami",85.19,"few clouds",2,37,"Florida","FL"
2017,5,8,20,"Jacksonville",80.29,"smoke",4,34,"Florida","FL"
2017,5,8,20,"Los Angeles",67.1,"sky is clear",4,55,"California","CA"
2017,5,8,20,"San Francisco",70.56,"haze",3,54,"California","CA"
2017,5,8,20,"San Diego",65.3,"few clouds",4,48,"California","CA"
2017,5,8,21,"Denver",68.11,"proximity thunderstorm",7,48,"Colorado","CO"
2017,5,8,21,"Miami",83.52,"few clouds",2,35,"Florida","FL"
2017,5,8,21,"Jacksonville",79.09,"smoke",4,39,"Florida","FL"
2017,5,8,21,"Los Angeles",68.97,"sky is clear",5,55,"California","CA"
2017,5,8,21,"San Francisco",74.88,"haze",4,79,"California","CA"
2017,5,8,21,"San Diego",65.46,"haze",5,48,"California","CA"
2017,5,8,22,"Denver",64.45,"light rain",3,59,"Colorado","CO"
2017,5,8,22,"Miami",83.59,"few clouds",5,32,"Florida","FL"
2017,5,8,22,"Jacksonville",78.76,"smoke",4,41,"Florida","FL"
2017,5,8,22,"Los Angeles",71.28,"sky is clear",6,52,"California","CA"
2017,5,8,22,"San Francisco",76.08,"haze",4,79,"California","CA"
2017,5,8,22,"San Diego",66.61,"few clouds",6,52,"California","CA"
2017,5,8,23,"Denver",59.07,"light intensity drizzle",7,76,"Colorado","CO"
2017,5,8,23,"Miami",83.28,"few clouds",5,32,"Florida","FL"
2017,5,8,23,"Jacksonville",76.98,"haze",3,44,"Florida","FL"
2017,5,8,23,"Los Angeles",71.29,"sky is clear",5,63,"California","CA"
2017,5,8,23,"San Francisco",76.48,"haze",3,83,"California","CA"
2017,5,8,23,"San Diego",66.06,"broken clouds",4,59,"California","CA"
2017,5,9,0,"Denver",56.19,"mist",5,81,"Colorado","CO"
2017,5,9,0,"Miami",78.35,"few clouds",4,44,"Florida","FL"
2017,5,9,0,"Jacksonville",72.5,"smoke",3,50,"Florida","FL"
2017,5,9,0,"Los Angeles",68.13,"sky is clear",6,63,"California","CA"
2017,5,9,0,"San Francisco",74.71,"proximity shower rain",7,52,"California","CA"
2017,5,9,0,"San Diego",65.52,"haze",5,72,"California","CA"
2017,5,9,1,"Denver",55.69,"mist",7,93,"Colorado","CO"
2017,5,9,1,"Miami",78.33,"few clouds",4,44,"Florida","FL"
2017,5,9,1,"Jacksonville",72.5,"haze",1,56,"Florida","FL"
2017,5,9,1,"Los Angeles",68.02,"sky is clear",6,63,"California","CA"
2017,5,9,1,"San Francisco",74.26,"broken clouds",2,79,"California","CA"
2017,5,9,1,"San Diego",65.39,"haze",4,63,"California","CA"
2017,5,9,2,"Denver",54.37,"light intensity drizzle",1,93,"Colorado","CO"
2017,5,9,2,"Miami",77.79,"sky is clear",3,53,"Florida","FL"
2017,5,9,2,"Jacksonville",68.31,"smoke",2,64,"Florida","FL"
2017,5,9,2,"Los Angeles",68.02,"sky is clear",2,43,"California","CA"
2017,5,9,2,"San Francisco",71.69,"light rain",3,88,"California","CA"
2017,5,9,2,"San Diego",64.56,"few clouds",4,63,"California","CA"
2017,5,9,3,"Denver",53.37,"light intensity drizzle",2,93,"Colorado","CO"
2017,5,9,3,"Miami",76.21,"sky is clear",2,57,"Florida","FL"
2017,5,9,3,"Jacksonville",64.74,"smoke",2,72,"Florida","FL"
2017,5,9,3,"Los Angeles",65.37,"sky is clear",3,82,"California","CA"
2017,5,9,3,"San Francisco",68.27,"broken clouds",2,88,"California","CA"
2017,5,9,3,"San Diego",63.79,"haze",5,68,"California","CA"
2017,5,9,4,"Denver",52.72,"mist",2,93,"Colorado","CO"
2017,5,9,4,"Miami",74.82,"sky is clear",3,60,"Florida","FL"
2017,5,9,4,"Jacksonville",63.9,"overcast clouds",2,93,"Florida","FL"
2017,5,9,4,"Los Angeles",62.85,"sky is clear",2,82,"California","CA"
2017,5,9,4,"San Francisco",62.19,"mist",1,94,"California","CA"
2017,5,9,4,"San Diego",61.11,"few clouds",2,82,"California","CA"
2017,5,9,5,"Denver",52.86,"moderate rain",5,87,"Colorado","CO"
2017,5,9,5,"Miami",74.44,"sky is clear",2,64,"Florida","FL"
2017,5,9,5,"Jacksonville",62.08,"overcast clouds",2,93,"Florida","FL"
2017,5,9,5,"Los Angeles",60.51,"mist",3,72,"California","CA"
2017,5,9,5,"San Francisco",59.68,"mist",1,82,"California","CA"
2017,5,9,5,"San Diego",60.21,"mist",3,82,"California","CA"
2017,5,9,6,"Denver",52.3,"heavy intensity drizzle",3,93,"Colorado","CO"
2017,5,9,6,"Miami",72.5,"sky is clear",2,64,"Florida","FL"
2017,5,9,6,"Jacksonville",61.5,"overcast clouds",2,93,"Florida","FL"
2017,5,9,6,"Los Angeles",61.11,"mist",4,72,"California","CA"
2017,5,9,6,"San Francisco",56.82,"mist",1,87,"California","CA"
2017,5,9,6,"San Diego",59.31,"mist",1,82,"California","CA"
2017,5,9,7,"Denver",52.3,"mist",2,93,"Colorado","CO"
2017,5,9,7,"Miami",71.38,"sky is clear",1,69,"Florida","FL"
2017,5,9,7,"Jacksonville",60.6,"overcast clouds",2,93,"Florida","FL"
2017,5,9,7,"Los Angeles",59.27,"mist",4,72,"California","CA"
2017,5,9,7,"San Francisco",55.78,"mist",1,93,"California","CA"
2017,5,9,7,"San Diego",57.65,"broken clouds",1,87,"California","CA"
2017,5,9,8,"Denver",52.56,"drizzle",2,93,"Colorado","CO"
2017,5,9,8,"Miami",71.35,"sky is clear",1,69,"Florida","FL"
2017,5,9,8,"Jacksonville",59.83,"overcast clouds",2,93,"Florida","FL"
2017,5,9,8,"Los Angeles",58.17,"mist",1,87,"California","CA"
2017,5,9,8,"San Francisco",55.17,"mist",1,87,"California","CA"
2017,5,9,8,"San Diego",57.96,"mist",2,82,"California","CA"
2017,5,9,9,"Denver",51.8,"heavy intensity drizzle",3,100,"Colorado","CO"
2017,5,9,9,"Miami",69.8,"sky is clear",1,69,"Florida","FL"
2017,5,9,9,"Jacksonville",60.78,"sky is clear",2,87,"Florida","FL"
2017,5,9,9,"Los Angeles",56.59,"mist",0,87,"California","CA"
2017,5,9,9,"San Francisco",53.65,"mist",1,93,"California","CA"
2017,5,9,9,"San Diego",58.41,"mist",1,76,"California","CA"
2017,5,9,10,"Denver",51.04,"mist",3,100,"Colorado","CO"
2017,5,9,10,"Miami",69.13,"sky is clear",1,73,"Florida","FL"
2017,5,9,10,"Jacksonville",58.14,"broken clouds",2,93,"Florida","FL"
2017,5,9,10,"Los Angeles",56.14,"mist",0,87,"California","CA"
2017,5,9,10,"San Francisco",53.2,"mist",1,93,"California","CA"
2017,5,9,10,"San Diego",59.16,"mist",1,76,"California","CA"
2017,5,9,11,"Denver",50.76,"mist",2,93,"Colorado","CO"
2017,5,9,11,"Miami",69.15,"mist",0,100,"Florida","FL"
2017,5,9,11,"Jacksonville",57.58,"few clouds",1,93,"Florida","FL"
2017,5,9,11,"Los Angeles",55.69,"haze",1,87,"California","CA"
2017,5,9,11,"San Francisco",52.14,"mist",1,93,"California","CA"
2017,5,9,11,"San Diego",59.47,"mist",1,82,"California","CA"
2017,5,9,12,"Denver",50.77,"mist",2,93,"Colorado","CO"
2017,5,9,12,"Miami",67.98,"few clouds",1,69,"Florida","FL"
2017,5,9,12,"Jacksonville",58.28,"sky is clear",2,82,"Florida","FL"
2017,5,9,12,"Los Angeles",56.64,"mist",1,93,"California","CA"
2017,5,9,12,"San Francisco",51.98,"mist",1,93,"California","CA"
2017,5,9,12,"San Diego",59.16,"light rain",2,87,"California","CA"
2017,5,9,13,"Denver",51.03,"mist",2,93,"Colorado","CO"
2017,5,9,13,"Miami",73.18,"few clouds",1,64,"Florida","FL"
2017,5,9,13,"Jacksonville",63.7,"sky is clear",2,68,"Florida","FL"
2017,5,9,13,"Los Angeles",56.59,"mist",2,93,"California","CA"
2017,5,9,13,"San Francisco",51.64,"mist",1,77,"California","CA"
2017,5,9,13,"San Diego",58.87,"light rain",1,100,"California","CA"
2017,5,9,14,"Denver",51.55,"fog",1,93,"Colorado","CO"
2017,5,9,14,"Miami",78.6,"few clouds",1,57,"Florida","FL"
2017,5,9,14,"Jacksonville",70.03,"sky is clear",2,57,"Florida","FL"
